P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
Ae_bicornis	Ae_comosa	T_boeoticum	168.92697134428565	0.0	0.6618668750843533	52582351.75	77476293.875	4833491.125	4081805.75	7718820.75	4372510.625	2030249.5	3851343.25	6045996.625	11259247.5	11754082.0	446274.125	411098.625	637974.625	260520.875
Ae_bicornis	T_boeoticum	Ae_comosa	-161.7332284483218	1.0	0.6715365819846293	52582351.75	4833491.125	77476293.875	4081805.75	7718820.75	4372510.625	6045996.625	446274.125	2030249.5	11259247.5	411098.625	3851343.25	11754082.0	637974.625	260520.875
Ae_comosa	Ae_bicornis	T_boeoticum	-82.62592372666703	1.0	-22.482486625851532	52582351.75	77476293.875	4372510.625	2030249.5	3851343.25	4833491.125	4081805.75	7718820.75	6045996.625	11259247.5	11754082.0	446274.125	637974.625	411098.625	260520.875
Ae_bicornis	Ae_comosa	T_urartu	70.59733619613269	0.0	0.4740902038550912	126073708.0625	8012147.9375	12820903.1875	2496774.6875	2862230.875	10148923.75	1686331.75	977985.5	2416919.125	27923128.875	1847362.25	2336648.375	2213140.375	1893872.875	146282.375
Ae_bicornis	T_urartu	Ae_comosa	-99999.9	1.0	1.1227165492235713	126073708.0625	12820903.1875	8012147.9375	2496774.6875	2862230.875	10148923.75	2416919.125	2336648.375	1686331.75	27923128.875	2213140.375	977985.5	1847362.25	1893872.875	146282.375
Ae_comosa	Ae_bicornis	T_urartu	-7.7165171283500325	0.999999999999994	0.08969526793541718	126073708.0625	8012147.9375	10148923.75	1686331.75	977985.5	12820903.1875	2496774.6875	2862230.875	2416919.125	27923128.875	1847362.25	2336648.375	1893872.875	2213140.375	146282.375
Ae_bicornis	Ae_comosa	Ta_caputMedusae	43.18782357180604	0.0	0.5515077206823461	31414032.8125	2041446.1875	3378467.0	570098.75	641180.0	2449991.8125	465413.8125	275825.375	594144.125	7039788.125	389421.5	538155.75	615441.25	458348.5	35878.0
Ae_bicornis	Ta_caputMedusae	Ae_comosa	-9.919931539510296	1.0	0.8426099375268725	31414032.8125	3378467.0	2041446.1875	570098.75	641180.0	2449991.8125	594144.125	538155.75	465413.8125	7039788.125	615441.25	275825.375	389421.5	458348.5	35878.0
Ae_comosa	Ae_bicornis	Ta_caputMedusae	-8.066999862351103	0.9999999999999996	-0.2981833513791695	31414032.8125	2041446.1875	2449991.8125	465413.8125	275825.375	3378467.0	570098.75	641180.0	594144.125	7039788.125	389421.5	538155.75	458348.5	615441.25	35878.0
Ae_bicornis	Ae_longissima	Ae_mutica	65.15638356432967	0.0	0.4798348141255465	183805507.9375	12136620.9375	22179446.25	3812069.0	4771941.125	15022750.625	2691988.625	1637264.375	3725224.9375	41533067.5625	2651688.875	2707832.25	3811797.125	2913151.125	207906.25
Ae_bicornis	Ae_mutica	Ae_longissima	-99999.9	1.0	1.0917632857834583	183805507.9375	22179446.25	12136620.9375	3812069.0	4771941.125	15022750.625	3725224.9375	2707832.25	2691988.625	41533067.5625	3811797.125	1637264.375	2651688.875	2913151.125	207906.25
Ae_longissima	Ae_bicornis	Ae_mutica	-5.476428749240858	0.9999999782477249	0.0719548463861475	183805507.9375	12136620.9375	15022750.625	2691988.625	1637264.375	22179446.25	3812069.0	4771941.125	3725224.9375	41533067.5625	2651688.875	2707832.25	2913151.125	3811797.125	207906.25
Ae_bicornis	Ae_longissima	Ae_searsii	53.661230844201945	0.0	0.30114475818067227	116274400.0625	27036894.3125	12150309.5625	3711950.8125	6060681.5	7768166.5625	2355808.9375	2889020.875	2940186.0625	26168126.5625	4704256.5	786470.75	1883121.125	1416199.25	180261.125
Ae_bicornis	Ae_searsii	Ae_longissima	-99999.9	1.0	-3.1185470491981513	116274400.0625	12150309.5625	27036894.3125	3711950.8125	6060681.5	7768166.5625	2940186.0625	786470.75	2355808.9375	26168126.5625	1883121.125	2889020.875	4704256.5	1416199.25	180261.125
Ae_longissima	Ae_bicornis	Ae_searsii	-70.86835646957913	1.0	0.3626873195152536	116274400.0625	27036894.3125	7768166.5625	2355808.9375	2889020.875	12150309.5625	3711950.8125	6060681.5	2940186.0625	26168126.5625	4704256.5	786470.75	1416199.25	1883121.125	180261.125
Ae_bicornis	Ae_longissima	Ae_sharonensis	-99999.9	1.0	-0.3746091918442796	92772645.5625	5337616.5	9289729.6875	2488995.125	3300508.625	7237340.4375	1216456.25	860362.25	869663.3125	21849283.75	890296.125	868051.75	1591447.5	1512106.875	91026.25
Ae_bicornis	Ae_sharonensis	Ae_longissima	59.81140542396885	0.0	0.1763839947083724	92772645.5625	9289729.6875	5337616.5	2488995.125	3300508.625	7237340.4375	869663.3125	868051.75	1216456.25	21849283.75	1591447.5	860362.25	890296.125	1512106.875	91026.25
Ae_longissima	Ae_bicornis	Ae_sharonensis	-219.47488065666334	1.0	0.5599599662251495	92772645.5625	5337616.5	7237340.4375	1216456.25	860362.25	9289729.6875	2488995.125	3300508.625	869663.3125	21849283.75	890296.125	868051.75	1512106.875	1591447.5	91026.25
Ae_bicornis	Ae_longissima	Ae_speltoides	78.7947946264962	0.0	0.41336344009139825	180230823.375	14311479.875	20173392.125	4232102.125	5884075.5	14420476.8125	2579057.9375	1841918.5	3743847.3125	40374274.6875	3027824.75	2422016.875	3386714.375	2647857.75	219088.0
Ae_bicornis	Ae_speltoides	Ae_longissima	-99999.9	1.0	1.7216997320813157	180230823.375	20173392.125	14311479.875	4232102.125	5884075.5	14420476.8125	3743847.3125	2422016.875	2579057.9375	40374274.6875	3386714.375	1841918.5	3027824.75	2647857.75	219088.0
Ae_longissima	Ae_bicornis	Ae_speltoides	-33.029093930682485	1.0	0.22801804535471226	180230823.375	14311479.875	14420476.8125	2579057.9375	1841918.5	20173392.125	4232102.125	5884075.5	3743847.3125	40374274.6875	3027824.75	2422016.875	2647857.75	3386714.375	219088.0
Ae_bicornis	Ae_longissima	Ae_tauschii	37.97608677590448	0.0	0.2456200223932805	182427621.8125	13787826.3125	20581046.375	4265380.25	5851675.25	14101084.8125	2715152.6875	2092095.625	3219894.25	41688965.125	2656045.25	2309305.0	3397473.5	2734714.0	209491.75
Ae_bicornis	Ae_tauschii	Ae_longissima	-99999.9	1.0	-0.9334197959271657	182427621.8125	20581046.375	13787826.3125	4265380.25	5851675.25	14101084.8125	3219894.25	2309305.0	2715152.6875	41688965.125	3397473.5	2092095.625	2656045.25	2734714.0	209491.75
Ae_longissima	Ae_bicornis	Ae_tauschii	-78.66098219124423	1.0	0.4027740252638142	182427621.8125	13787826.3125	14101084.8125	2715152.6875	2092095.625	20581046.375	4265380.25	5851675.25	3219894.25	41688965.125	2656045.25	2309305.0	2734714.0	3397473.5	209491.75
Ae_bicornis	Ae_longissima	Ae_umbellulata	69.33597293708796	0.0	0.3437019678969326	135890500.0	11279858.75	15327907.0	3316801.75	4548245.25	10996944.0625	1939139.4375	1361963.25	2660618.4375	30751461.8125	2268202.75	1882050.25	2561881.75	2136112.375	163580.125
Ae_bicornis	Ae_umbellulata	Ae_longissima	-99999.9	1.0	11.049412719637866	135890500.0	15327907.0	11279858.75	3316801.75	4548245.25	10996944.0625	2660618.4375	1882050.25	1939139.4375	30751461.8125	2561881.75	1361963.25	2268202.75	2136112.375	163580.125
Ae_longissima	Ae_bicornis	Ae_umbellulata	-63.06089074979142	1.0	0.3226318184793401	135890500.0	11279858.75	10996944.0625	1939139.4375	1361963.25	15327907.0	3316801.75	4548245.25	2660618.4375	30751461.8125	2268202.75	1882050.25	2136112.375	2561881.75	163580.125
Ae_bicornis	Ae_longissima	Ae_uniaristata	-74.79088179138229	1.0	0.3963140331902928	185311673.875	11423113.4375	25743692.3125	2405787.0	2637881.875	11756414.875	3837543.6875	3285711.875	2897609.1875	42366190.875	2284560.125	1837429.25	4414609.5	2196724.125	177347.0
Ae_bicornis	Ae_uniaristata	Ae_longissima	-25.69138695759824	1.0	2.0975422316698786	185311673.875	25743692.3125	11423113.4375	2405787.0	2637881.875	11756414.875	2897609.1875	1837429.25	3837543.6875	42366190.875	4414609.5	3285711.875	2284560.125	2196724.125	177347.0
Ae_longissima	Ae_bicornis	Ae_uniaristata	39.13444509983574	0.0	0.2556808009757333	185311673.875	11423113.4375	11756414.875	3837543.6875	3285711.875	25743692.3125	2405787.0	2637881.875	2897609.1875	42366190.875	2284560.125	1837429.25	2196724.125	4414609.5	177347.0
Ae_bicornis	Ae_longissima	Er_bonaepartis	54.74008257747852	0.0	0.7560646165178191	45718337.4375	3515335.0	5696008.0	881233.8125	1142833.25	3653138.25	691720.6875	481223.375	1279106.4375	9788843.0	903080.625	674675.875	932853.625	648747.0	57459.625
Ae_bicornis	Er_bonaepartis	Ae_longissima	-114.92386264971434	1.0	0.5961743283836587	45718337.4375	5696008.0	3515335.0	881233.8125	1142833.25	3653138.25	1279106.4375	674675.875	691720.6875	9788843.0	932853.625	481223.375	903080.625	648747.0	57459.625
Ae_longissima	Ae_bicornis	Er_bonaepartis	-37.07883677433126	1.0	1.909548760675659	45718337.4375	3515335.0	3653138.25	691720.6875	481223.375	5696008.0	881233.8125	1142833.25	1279106.4375	9788843.0	903080.625	674675.875	648747.0	932853.625	57459.625
Ae_bicornis	Ae_longissima	S_vavilovii	46.95879865590898	0.0	0.7403816131221073	46008208.9375	3157204.0625	6007462.1875	874063.1875	1034286.125	3810505.25	712287.75	423477.25	1173640.125	10156372.375	755751.75	766931.0	1029590.75	740711.75	58591.5
Ae_bicornis	S_vavilovii	Ae_longissima	-86.95864654989003	1.0	0.6063012259105212	46008208.9375	6007462.1875	3157204.0625	874063.1875	1034286.125	3810505.25	1173640.125	766931.0	712287.75	10156372.375	1029590.75	423477.25	755751.75	740711.75	58591.5
Ae_longissima	Ae_bicornis	S_vavilovii	-30.492469210798635	1.0	2.173974430612149	46008208.9375	3157204.0625	3810505.25	712287.75	423477.25	6007462.1875	874063.1875	1034286.125	1173640.125	10156372.375	755751.75	766931.0	740711.75	1029590.75	58591.5
Ae_bicornis	Ae_longissima	T_boeoticum	198.263530709864	0.0	0.5919941435201939	78231175.375	112945749.5625	7967779.0	7260150.5625	13923097.0	6583973.625	3157819.1875	6107358.25	9110077.25	16933847.9375	17475345.125	633854.5	551459.25	938251.25	370410.125
Ae_bicornis	T_boeoticum	Ae_longissima	-89.4059896899853	1.0	0.7628963236867724	78231175.375	7967779.0	112945749.5625	7260150.5625	13923097.0	6583973.625	9110077.25	633854.5	3157819.1875	16933847.9375	551459.25	6107358.25	17475345.125	938251.25	370410.125
Ae_longissima	Ae_bicornis	T_boeoticum	-61.619135589713565	1.0	-0.8213118618365511	78231175.375	112945749.5625	6583973.625	3157819.1875	6107358.25	7967779.0	7260150.5625	13923097.0	9110077.25	16933847.9375	17475345.125	633854.5	938251.25	551459.25	370410.125
Ae_bicornis	Ae_longissima	T_urartu	87.1179305943533	0.0	0.4857548716227584	186394163.25	11259805.25	21930962.4375	4006390.0625	5028746.5	15655190.4375	2490451.1875	1443287.875	3922403.875	41730839.75	2683895.375	2876526.0	3611583.125	3054999.25	213506.625
Ae_bicornis	T_urartu	Ae_longissima	-99999.9	1.0	1.0623058417994808	186394163.25	21930962.4375	11259805.25	4006390.0625	5028746.5	15655190.4375	3922403.875	2876526.0	2490451.1875	41730839.75	3611583.125	1443287.875	2683895.375	3054999.25	213506.625
Ae_longissima	Ae_bicornis	T_urartu	-5.109598185316701	0.9999998382941706	0.0524938257850436	186394163.25	11259805.25	15655190.4375	2490451.1875	1443287.875	21930962.4375	4006390.0625	5028746.5	3922403.875	41730839.75	2683895.375	2876526.0	3054999.25	3611583.125	213506.625
Ae_bicornis	Ae_longissima	Ta_caputMedusae	50.654164862727	0.0	0.6083966000238789	46429054.875	2920665.0625	5809630.3125	912683.0	1113123.0	3743501.375	731262.8125	453765.875	1013117.9375	10483751.625	608751.5	703501.5	1031414.875	735562.125	55243.125
Ae_bicornis	Ta_caputMedusae	Ae_longissima	-28.042347173203538	1.0	0.7372808049385275	46429054.875	5809630.3125	2920665.0625	912683.0	1113123.0	3743501.375	1013117.9375	703501.5	731262.8125	10483751.625	1031414.875	453765.875	608751.5	735562.125	55243.125
Ae_longissima	Ae_bicornis	Ta_caputMedusae	-18.049868286420843	1.0	-1.24016333221173	46429054.875	2920665.0625	3743501.375	731262.8125	453765.875	5809630.3125	912683.0	1113123.0	1013117.9375	10483751.625	608751.5	703501.5	735562.125	1031414.875	55243.125
Ae_bicornis	Ae_mutica	Ae_searsii	-9.076224923734507	1.0	0.16757263700160405	160607185.0625	41588049.3125	11080072.3125	3461618.8125	4939790.5	11332022.6875	4168366.8125	5005572.625	4026094.1875	35400579.6875	7123931.75	922236.5	2168442.875	1984136.0	245819.875
Ae_bicornis	Ae_searsii	Ae_mutica	-7.24912623369204	0.9999999999997887	-0.3369770211113025	160607185.0625	11080072.3125	41588049.3125	3461618.8125	4939790.5	11332022.6875	4026094.1875	922236.5	4168366.8125	35400579.6875	2168442.875	5005572.625	7123931.75	1984136.0	245819.875
Ae_mutica	Ae_bicornis	Ae_searsii	36.01047965066629	0.0	0.4440410600536667	160607185.0625	41588049.3125	11332022.6875	4168366.8125	5005572.625	11080072.3125	3461618.8125	4939790.5	4026094.1875	35400579.6875	7123931.75	922236.5	1984136.0	2168442.875	245819.875
Ae_bicornis	Ae_mutica	Ae_sharonensis	-53.48947210928735	1.0	0.7098256509216793	127419728.625	10336039.125	9071690.375	2183567.0	2505373.375	9962886.9375	2664151.5625	1797092.25	1488543.6875	28897191.6875	1889991.875	1108741.375	2031836.75	1885829.5	123086.875
Ae_bicornis	Ae_sharonensis	Ae_mutica	77.3566880631403	0.0	0.6284551882036875	127419728.625	9071690.375	10336039.125	2183567.0	2505373.375	9962886.9375	1488543.6875	1108741.375	2664151.5625	28897191.6875	2031836.75	1797092.25	1889991.875	1885829.5	123086.875
Ae_mutica	Ae_bicornis	Ae_sharonensis	-99999.9	1.0	3.241127419834336	127419728.625	10336039.125	9962886.9375	2664151.5625	1797092.25	9071690.375	2183567.0	2505373.375	1488543.6875	28897191.6875	1889991.875	1108741.375	1885829.5	2031836.75	123086.875
Ae_bicornis	Ae_mutica	Ae_speltoides	10.721706089150958	0.0	0.09040576130390758	252048259.5625	21845686.6875	16491202.125	5260101.25	5528418.625	22319542.3125	3376214.8125	3082342.625	3563456.75	56498544.375	4076927.375	2392389.5	3018030.375	4339829.25	268617.375
Ae_bicornis	Ae_speltoides	Ae_mutica	-99999.9	1.0	-0.124050364132067	252048259.5625	16491202.125	21845686.6875	5260101.25	5528418.625	22319542.3125	3563456.75	2392389.5	3376214.8125	56498544.375	3018030.375	3082342.625	4076927.375	4339829.25	268617.375
Ae_mutica	Ae_bicornis	Ae_speltoides	-97.15197305504525	1.0	0.47385276921657654	252048259.5625	21845686.6875	22319542.3125	3376214.8125	3082342.625	16491202.125	5260101.25	5528418.625	3563456.75	56498544.375	4076927.375	2392389.5	4339829.25	3018030.375	268617.375
Ae_bicornis	Ae_mutica	Ae_tauschii	-99999.9	1.0	2.8615775473279736	253485808.875	22733635.3125	18244300.625	4687302.3125	4787990.375	21162128.4375	4222883.625	3720390.0	3508989.0625	57368004.25	4089969.0	2532656.0	3489895.125	4136663.125	263001.875
Ae_bicornis	Ae_tauschii	Ae_mutica	40.45197353272712	0.0	0.37728126783114635	253485808.875	18244300.625	22733635.3125	4687302.3125	4787990.375	21162128.4375	3508989.0625	2532656.0	4222883.625	57368004.25	3489895.125	3720390.0	4089969.0	4136663.125	263001.875
Ae_mutica	Ae_bicornis	Ae_tauschii	-26.315724256344758	1.0	0.717288818158136	253485808.875	22733635.3125	21162128.4375	4222883.625	3720390.0	18244300.625	4687302.3125	4787990.375	3508989.0625	57368004.25	4089969.0	2532656.0	4136663.125	3489895.125	263001.875
Ae_bicornis	Ae_mutica	Ae_umbellulata	-99999.9	1.0	-0.15657070952341237	188246562.4375	18894301.625	13831335.6875	3549567.0	3562080.5	16463520.9375	3037382.625	2481269.875	2968045.6875	42223429.375	3543080.875	2035264.75	2719669.625	3196575.75	201411.25
Ae_bicornis	Ae_umbellulata	Ae_mutica	4.9774480222417425	3.2263883353866873e-07	0.10653154892021419	188246562.4375	13831335.6875	18894301.625	3549567.0	3562080.5	16463520.9375	2968045.6875	2035264.75	3037382.625	42223429.375	2719669.625	2481269.875	3543080.875	3196575.75	201411.25
Ae_mutica	Ae_bicornis	Ae_umbellulata	-36.767864233502685	1.0	0.5316981699429993	188246562.4375	18894301.625	16463520.9375	3037382.625	2481269.875	13831335.6875	3549567.0	3562080.5	2968045.6875	42223429.375	3543080.875	2035264.75	3196575.75	2719669.625	201411.25
Ae_bicornis	Ae_mutica	Ae_uniaristata	-132.06759878949507	1.0	0.5632837903154647	260657718.4375	16511862.5625	21419788.875	3307511.0	2617985.625	18068698.3125	5394891.4375	5226023.25	2702553.625	58953515.625	3042595.75	1801324.0	4305134.125	3485148.875	236885.5
Ae_bicornis	Ae_uniaristata	Ae_mutica	38.27537446021797	0.0	0.816529203301729	260657718.4375	21419788.875	16511862.5625	3307511.0	2617985.625	18068698.3125	2702553.625	1801324.0	5394891.4375	58953515.625	4305134.125	5226023.25	3042595.75	3485148.875	236885.5
Ae_mutica	Ae_bicornis	Ae_uniaristata	-99999.9	1.0	-0.4080868615061768	260657718.4375	16511862.5625	18068698.3125	5394891.4375	5226023.25	21419788.875	3307511.0	2617985.625	2702553.625	58953515.625	3042595.75	1801324.0	3485148.875	4305134.125	236885.5
Ae_bicornis	Ae_mutica	Er_bonaepartis	38.00158732531591	0.0	0.7290849729601793	63896231.0	5394660.25	4914359.5625	1040021.4375	994364.0	5622199.0	875194.5	814829.25	1318775.8125	13756672.9375	1205533.25	704530.125	869309.5	1001139.625	71668.75
Ae_bicornis	Er_bonaepartis	Ae_mutica	-64.26806737142924	1.0	0.6140930320572039	63896231.0	4914359.5625	5394660.25	1040021.4375	994364.0	5622199.0	1318775.8125	704530.125	875194.5	13756672.9375	869309.5	814829.25	1205533.25	1001139.625	71668.75
Ae_mutica	Ae_bicornis	Er_bonaepartis	-23.880872402343048	1.0	2.4467712178640024	63896231.0	5394660.25	5622199.0	875194.5	814829.25	4914359.5625	1040021.4375	994364.0	1318775.8125	13756672.9375	1205533.25	704530.125	1001139.625	869309.5	71668.75
Ae_bicornis	Ae_mutica	S_vavilovii	58.796160886777635	0.0	0.4486711155240492	64757350.5	4574576.0625	4836909.875	1202615.5625	1055178.0	5985476.75	851930.9375	660960.75	1137317.875	14317468.1875	998857.125	742248.25	959567.75	1242332.75	72623.625
Ae_bicornis	S_vavilovii	Ae_mutica	-99999.9	1.0	1.2966873098072713	64757350.5	4836909.875	4574576.0625	1202615.5625	1055178.0	5985476.75	1137317.875	742248.25	851930.9375	14317468.1875	959567.75	660960.75	998857.125	1242332.75	72623.625
Ae_mutica	Ae_bicornis	S_vavilovii	-13.452799814233	1.0	0.15697226910338885	64757350.5	4574576.0625	5985476.75	851930.9375	660960.75	4836909.875	1202615.5625	1055178.0	1137317.875	14317468.1875	998857.125	742248.25	1242332.75	959567.75	72623.625
Ae_bicornis	Ae_mutica	T_boeoticum	24.388718562879518	0.0	0.9294006784006595	107234832.1875	164171563.875	7878942.5625	6063393.25	11222226.625	9975704.875	5507083.3125	10463780.75	12830593.25	23005150.0625	25042388.375	936551.375	902972.125	1291734.125	530389.25
Ae_bicornis	T_boeoticum	Ae_mutica	-296.67515378281064	1.0	0.5197403090393435	107234832.1875	7878942.5625	164171563.875	6063393.25	11222226.625	9975704.875	12830593.25	936551.375	5507083.3125	23005150.0625	902972.125	10463780.75	25042388.375	1291734.125	530389.25
Ae_mutica	Ae_bicornis	T_boeoticum	-22.53609780927784	1.0	1.0895700828547712	107234832.1875	164171563.875	9975704.875	5507083.3125	10463780.75	7878942.5625	6063393.25	11222226.625	12830593.25	23005150.0625	25042388.375	936551.375	1291734.125	902972.125	530389.25
Ae_bicornis	Ae_mutica	T_urartu	30.416788780400495	0.0	0.2569689596274416	260426084.6875	17876174.5625	18788046.0	4893778.5	4499035.25	23845221.1875	3405795.3125	2562740.5	3920397.625	58166081.75	3857660.125	3052842.5	3552994.5	4712307.125	266797.375
Ae_bicornis	T_urartu	Ae_mutica	-99999.9	1.0	-1.1216790725700048	260426084.6875	18788046.0	17876174.5625	4893778.5	4499035.25	23845221.1875	3920397.625	3052842.5	3405795.3125	58166081.75	3552994.5	2562740.5	3857660.125	4712307.125	266797.375
Ae_mutica	Ae_bicornis	T_urartu	-57.53398256980509	1.0	0.3954639989385967	260426084.6875	17876174.5625	23845221.1875	3405795.3125	2562740.5	18788046.0	4893778.5	4499035.25	3920397.625	58166081.75	3857660.125	3052842.5	4712307.125	3552994.5	266797.375
Ae_bicornis	Ae_mutica	Ta_caputMedusae	6.762561886468351	6.817435505013236e-12	0.12960590527849064	65019779.0625	4498705.875	4959654.1875	1120877.25	990492.125	5780473.4375	919391.625	736108.25	949393.8125	14678105.375	807119.875	708192.5	988760.75	1123547.125	65625.75
Ae_bicornis	Ta_caputMedusae	Ae_mutica	-99999.9	1.0	-0.2120576931572205	65019779.0625	4959654.1875	4498705.875	1120877.25	990492.125	5780473.4375	949393.8125	708192.5	919391.625	14678105.375	988760.75	736108.25	807119.875	1123547.125	65625.75
Ae_mutica	Ae_bicornis	Ta_caputMedusae	-38.65276018950543	1.0	0.4597792544790495	65019779.0625	4498705.875	5780473.4375	919391.625	736108.25	4959654.1875	1120877.25	990492.125	949393.8125	14678105.375	807119.875	708192.5	1123547.125	988760.75	65625.75
Ae_bicornis	Ae_searsii	Ae_sharonensis	-21.218542121703557	1.0	0.8186852511011611	80518110.0625	5538569.25	19674510.875	1968813.6875	3007661.125	5245831.1875	2133088.125	440007.625	1391344.5	18247053.1875	920050.5	1879190.625	3529086.75	946794.375	101706.125
